distance,height,landings,number,pack,age,usage,region,weight,item,volume,width,max,power,size,target
5883,11059.105,0.2009899315228733,0.0475223074419156,-0.9982814771987392,29099.9439,18716.562869999998,RE-0,2358,IT-E,81780,33141.931000000004,31201,18985,1288,43.31737003799932
5502,6648.1319,-1.293281448918921,0.9230412402655771,-1.135459493966548,47517.6296,30048.565260000003,RE-D,1156,IT-6,29161,40297.678,9905,15020,1324,469.9794105235982
7917,3076.8977,0.6557943875534135,-1.7323265615669823,-0.7870584217538443,58565.2899,33488.62025,RE-10,2762,IT-6,46425,25944.866,18210,21737,1745,42.182235951700314
5440,5389.6162,-1.1192975316171287,1.0974517945222486,-1.176374992257313,37001.9846,41268.914260000005,RE-8,842,IT-10,30021,30428.134,2041,17916,1126,-12.375441134212492
6301,13132.2624,-1.4938958746148852,-1.4224109583606381,1.0098948644888877,33052.4086,16585.607480000002,RE-5,3478,IT-1,50160,21853.425,7889,4010,1343,-45.3045576294169
4993,10345.5831,1.1720241257911277,-0.5659211514643492,1.4135974904694928,39474.9303,38387.73908,RE-D,3680,IT-B,63536,19071.878,13027,4781,1253,-12.127740724841221
5956,15716.3961,-1.3100786370737072,-0.2579731298011843,-0.159891169563265,34995.5121,32886.200469999996,RE-A,3251,IT-F,64759,31119.536,34233,17741,1305,42.576644939314754
4647,7824.286,0.022789960167808328,-1.7371820876443258,0.42654349153154064,32779.8711,38717.84235,RE-6,495,IT-8,7275,32895.539,21252,14462,1220,-23.935175983801827
2890,6547.1312,-0.8974036947899956,1.1236645379559174,-1.6051395572886629,45162.1805,51280.99069,RE-8,3297,IT-13,83001,15769.256000000001,21497,18582,1185,32.4166824211312
7040,11845.878999999999,0.541607424834234,1.57734846069355,-0.4053243279047799,37177.8212,10924.488220000001,RE-3,1234,IT-11,51686,30653.551,12448,22559,1364,17.158189837129555
4881,13104.2272,-0.16200301354041197,0.46577916337045305,-1.1002734614096774,36491.8651,27523.180160000004,RE-4,581,IT-7,35245,35761.26,10285,5371,1642,7.51918482620509
4146,7169.7919,0.6245639083763318,-1.2785514711476016,-0.365092211914427,29443.4834,21284.767780000002,RE-C,804,IT-1,27235,25368.691000000003,9703,13816,1524,-27.991157842950702
4900,18289.2771,-0.34101702926843175,1.428356365665958,1.3578212512703143,47052.0579,19094.4254,RE-9,4776,IT-F,48374,26209.163500000002,8381,13724,964,-5.785503418951013
6810,11850.3062,1.4834197429942182,1.394146847599767,-1.2071651552278824,18837.5762,35442.717169999996,RE-5,514,IT-1,16274,24390.718999999997,11967,16822,1485,-18.80905353427041
3636,5230.1757,-0.858961959801335,-1.234645247940255,-0.7665003821018078,27384.2256,26901.840710000004,RE-5,1160,IT-F,39549,32091.62,15786,13085,1543,10.878004537046866
1015,7080.8811,1.731405399102459,-0.3728284782977481,-0.3675521013769182,42299.9146,31772.45105,RE-0,3881,IT-8,44876,22401.88,28626,13643,1028,-8.281721197352036
6660,13492.9694,0.3853676808717381,0.5514917611687505,1.1722971935059046,31875.7507,39467.01693,RE-2,3772,IT-A,48739,21642.8,30185,12094,995,-10.004406398763203
8284,14384.4573,-0.990459790162005,1.5595283654736354,0.40556168082510713,25126.5851,27772.41986,RE-9,4750,IT-10,60518,32854.752,5682,18431,1265,35.053144390946805
6684,13880.7479,-0.12387736827083815,1.706867980626608,1.1454705164857844,53530.0051,32187.645630000003,RE-11,3820,IT-2,29551,22559.796000000002,22269,8504,910,-20.892816281352967
2452,1824.1004,1.230955603651722,1.3686379963121227,-1.8244786448178731,58246.5562,30266.136660000004,RE-3,3051,IT-11,57020,26453.982999999997,17927,14293,1605,245.88925271282415
4948,8850.4647,-0.9119368112637948,1.4008290250061766,-0.14501910811755359,57856.7447,33136.251189999995,RE-9,3082,IT-D,44366,34727.856,1765,22698,1685,52.16164721049871
3610,3544.7164,1.209981102557357,-1.7200560870734363,0.5139197808027914,26111.4636,22256.96978,RE-2,4828,IT-C,51820,19063.134,1777,14565,1591,-14.548573624368322
8119,3911.6033,0.6138987513395855,-0.8334315719191668,0.5724483366487451,27831.0726,25449.1572,RE-D,1017,IT-3,33502,26209.163500000002,5200,10511,1730,-26.392070794350484
5600,1591.2099,0.7312835664226014,-1.577444611534909,0.014575351099377642,35739.8382,38528.53551,RE-6,438,IT-13,48359,18922.449,5099,16906,1199,-19.119234124659574
2106,11877.8971,0.1263596779672894,-1.479746190072141,0.29661260553724383,37080.4439,28224.8862,RE-0,4317,IT-10,51980,24701.379,33640,13522,1579,28.287005563020237
4983,16633.6248,0.3213539911088871,-1.749508248657844,0.47130673870140766,45384.7874,33993.75142,RE-B,3960,IT-E,33950,19140.385,24586,16483,1192,9.025549372447461
4332,18107.563000000002,-0.8201884368924925,-0.3001394234914308,1.692717323071167,30109.6284,19908.715490000002,RE-A,3708,IT-5,25883,20932.896,34287,18124,1281,-13.959230166696017
5020,10474.7213,1.2590791617218249,0.19939559499369125,-1.5414232630764793,30846.597,34051.37304,RE-3,2704,IT-0,46201,8919.25,4305,19355,1500,-19.3280253027105
8076,2394.7452,0.6376647488083589,1.3100961914727798,-0.8540884607598136,197.0,27241.4341,RE-0,4701,IT-B,33536,26116.937,33269,14701,1686,44.65485628925435
6836,7934.9853,-0.5239410527252822,1.3317929394609447,0.587247884164458,50101.393,40833.35828,RE-8,2361,IT-A,69266,28171.412999999997,9297,7552,1300,5.848764269305159
5830,14011.6489,-0.7498781366911152,1.1975621674239907,0.1030566065303338,35901.6445,26232.5334,RE-10,525,IT-A,71197,25732.967,17017,16004,837,-10.373969246730622
6635,12041.1032,1.0739490793942745,-1.7597424163270246,-1.0148990885835147,24956.0851,23359.178340000002,RE-5,3703,IT-0,52923,24522.187,5094,14886,627,-44.06571813310098
5114,7108.079000000001,-1.4612069387800677,0.5912751371781019,-0.5250415976160423,57180.8949,33704.279389999996,RE-3,3733,IT-2,44742,18840.807,5325,14448,1397,-10.290793824830416
4211,13469.6063,-0.2185648571457737,0.6784691723768065,0.5962096076540184,45366.763,35150.232710000004,RE-2,2290,IT-8,26358,21943.968999999997,15981,13089,799,-38.10998371025784
6209,2511.4211,1.7169504887552027,-0.597579788835554,0.390569299613544,36409.1958,21254.35015,RE-6,2872,IT-C,60257,26100.462000000003,20456,18485,1318,-1.0457980924853711
5759,8437.4814,0.3343179815125119,0.9631355346454745,-0.3281824613110179,55173.6648,17737.68375,RE-11,1246,IT-6,37612,28254.752999999997,22486,10531,1378,-19.333416762758123
3307,5639.5565,0.49321693069094896,0.7058713831937753,-1.3838040493430883,26995.0117,24619.414719999997,RE-F,1333,IT-3,47346,23720.642999999996,24697,18093,1360,-4.548058564897534
4671,18559.359,0.13612831616269142,0.663159832739865,0.15087303385523404,29815.7688,24748.6754,RE-6,1527,IT-13,63366,33349.221,12776,10910,2021,69.77384506283985
6139,18101.3619,-1.2402384072857993,0.05679174152203367,-1.3310835941026389,37363.7718,23809.59696,RE-4,4956,IT-6,63274,34910.678,17937,18677,1675,51.574283975785725
4624,15716.0489,1.424780049756969,-0.8364369372811677,0.45382579413988594,37594.5719,32579.884680000003,RE-2,1559,IT-9,55369,42699.647000000004,6666,24612,1301,43.00058116231693
6501,15223.6694,-1.3145752597520304,-0.5502353409178712,0.4760599222600892,29735.1339,26621.59689,RE-D,2971,IT-D,44327,25619.612999999998,2968,18945,1318,2.8245611897104594
6186,9468.3697,-0.3674749486440976,1.4791794190679752,-0.724313418425481,44657.8671,34433.938630000004,RE-0,2082,IT-12,42053,24682.185,29965,28902,1811,65.03461102046414
3835,4447.1879,0.9182611418880765,1.4974136964917835,0.6193411667618254,36107.0162,17585.305630000003,RE-D,761,IT-5,34574,26123.451,18491,20655,1286,-27.9048263050927
5370,11787.1817,0.262292131504991,0.05115122835362126,0.03490152403524022,42278.2391,14180.434490000001,RE-6,1061,IT-1,45171,28676.831000000002,1686,14582,1663,-10.146652982987078
6489,12156.7021,0.36015677584548544,0.7370462487811638,0.10004300419147538,36439.5584,23848.546169999998,RE-E,2750,IT-E,49426,36493.483,34190,16910,1425,37.22213704075267
4717,2059.9042,-1.4062050970488298,0.9180879298130966,-1.4329532556218056,43697.1321,37109.68755,RE-0,4184,IT-2,61491,26209.163500000002,30459,5346,1614,10.96533900921454
4164,5441.1377,1.7829283372453737,0.503308303746188,-0.2644043087347284,40578.7338,14641.3816,RE-E,4877,IT-9,60103,27595.313,17092,14527,1130,-15.88123419088989
5938,1513.6321,1.0115906637362733,1.1045802949898849,-0.3237082052159212,56506.8256,11663.475709999999,RE-9,2167,IT-C,34942,21192.334,26895,21695,1357,-19.764306485768554
3524,9050.8782,0.051437309716170054,1.507071035445465,-1.3326521574957295,43239.3738,46468.47152,RE-D,635,IT-C,25743,24184.381,8094,12969,1134,-14.538001207393284
2426,11546.8589,0.3621102794551279,-0.3849438097286101,0.25494532102005585,45832.7962,32749.12887,RE-8,4684,IT-D,56066,21120.566000000003,13672,2784,675,-33.72424992549264
5406,14726.062,-0.7434641399921285,-1.1076162557751779,-1.1184478669948392,32006.7006,29814.26621,RE-1,4200,IT-A,48942,26853.201,11697,13398,1042,67.40668312165563
3919,3668.3291,1.0950906833683915,0.582325252363771,-0.12229967905869832,41321.1282,34135.19717,RE-C,3300,IT-A,22442,24855.902000000002,30302,12193,1353,-10.960061325252566
3465,17955.9886,1.5558099741384348,1.4338014379150887,1.06494474660912,31248.5886,17264.017,RE-8,3206,IT-8,35068,17820.86,29395,16139,1473,1.1694963109458727
3980,7872.9584,1.0386316463555392,0.11513108279893268,0.33941373840590017,44540.2982,22418.944330000002,RE-10,2899,IT-10,4361,24413.738999999998,8524,15862,1221,-39.522766987114785
4387,7931.2718,0.37744259512353834,-1.5610530598995402,1.9479725096549967,45239.6105,33348.69254,RE-E,4748,IT-0,50737,31409.042999999998,29249,14087,1159,-4.839243932372076
4138,1822.44,1.0100459379904927,-0.2154746425174038,-0.5525904496057881,52323.9629,16441.96146,RE-11,471,IT-7,37364,22646.171000000002,18739,23859,1380,-21.43164786032433
4526,7126.7534,-0.1738449061817554,0.8790643731605295,1.351463796155245,40478.7089,28122.56699,RE-B,4819,IT-5,24376,22993.987,7291,18151,938,-62.03521951020602
3344,3749.4557,0.662118122824194,-0.7418645605469095,-0.4573426294230975,32019.8635,16536.00229,RE-C,724,IT-6,9770,19004.196,22743,16182,1622,-34.680001289596085
7609,9415.7725,1.783352631730275,-0.8156653793434852,0.6253300674842528,34238.302,23827.90946,RE-6,776,IT-6,29291,22589.282000000003,25136,9735,1489,-16.016005184876562
4788,14460.7756,-0.8258513111464996,-1.4216136286690295,-0.09128487592867336,35216.433,18326.89055,RE-11,2171,IT-C,35901,28152.32,19810,15337,1461,4.250805287559532
7768,13944.3315,-0.16089280321912028,0.1670190818023726,0.4726534500079231,19617.7908,26503.61611,RE-5,2404,IT-3,31157,23558.851000000002,5416,14629,1274,-17.639751273455015
6661,4777.8026,-0.8687466520947418,1.202768478442833,-1.6634516048543948,33753.1781,42599.20489,RE-0,2871,IT-3,24126,21578.107000000004,18003,11790,986,-45.87132612401891
2127,1771.3167,-0.41802257592081155,0.1633535165820243,-0.3898257191845551,32658.7059,16628.92138,RE-F,1965,IT-9,26179,9511.668,22881,12535,1492,-51.51148254961318
5015,5277.3227,1.4586583325365288,-0.5873976121038742,1.230972011014222,42174.0706,37693.01585,RE-A,607,IT-6,34944,30593.074,6208,15293,1294,-17.278386500460567
5687,5370.1319,-0.07023018073909783,-1.2937257222164522,1.542924894884168,21994.426,11692.06928,RE-A,4571,IT-6,61029,19458.522,27815,9844,1306,-34.362027465544486
5389,17835.9559,-1.225196083843827,-0.07079274655402736,-1.485949425632665,23153.4055,8681.17359,RE-2,4264,IT-3,65191,18352.626,8695,7868,1493,-12.600543416438384
5753,2910.8522,0.14140677252610687,0.2926943051794282,-0.8259172996868006,35419.9497,39334.11749,RE-1,729,IT-7,29399,19726.748,23884,12683,1301,-27.129813906706524
4142,11980.2666,-0.94138752262867,1.5154267905983752,-1.0845226202225264,24434.6331,17446.90126,RE-10,2802,IT-F,31943,22763.532000000003,3970,12012,1561,-9.584837370956118
4892,3664.9916,-0.10761532720749258,-0.7417421209130873,-0.9746332272972658,38619.3957,48925.54949,RE-B,3676,IT-3,38932,26209.163500000002,6741,21863,1499,3.5625040916572357
5428,2652.485,-1.2057904949586815,-1.7021300792698832,0.020988295274128422,34652.5347,36917.11561,RE-7,3905,IT-2,59490,28498.597,15656,14451,1390,-10.495683365794317
8089,5732.9049,0.7336569783500178,0.29924140438242164,0.41883714592655497,21554.0786,21686.424030000002,RE-C,2412,IT-B,14114,32721.478,25299,15586,1310,-14.831741269729982
2628,10752.7553,1.4098095472797527,1.7307511844558936,0.0964638476782117,29673.4787,25754.79345,RE-8,2206,IT-F,51057,19756.962,21708,13527,1295,2.8604242321014546
7011,17660.552,0.36913629294288736,-0.5001575617786503,0.6599488954557613,43382.7426,30321.13782,RE-1,989,IT-13,68691,26039.371,5121,21028,1441,100.44397730407144
4450,16339.5382,-1.244527432310849,1.4704067258592382,0.1963796229158462,42865.2379,25574.530580000002,RE-F,954,IT-8,70784,19746.733,6142,21512,1383,6.527015522958232
5104,2042.779,-1.3189488010123196,1.215824854997929,-0.6931061341145677,39276.5418,30972.92063,RE-7,1698,IT-12,18077,25846.14,34251,8305,1445,-6.4433766336788745
3186,16734.1011,-0.23436401110265906,-1.549464328241435,-0.8550760234138064,44316.4856,27936.55078,RE-5,4285,IT-12,12279,19107.657,13370,11624,818,-48.84761397266841
6965,18250.1542,-1.6585001078851733,1.2900605836210544,-1.2715235634548279,59748.7956,33991.649260000006,RE-F,1091,IT-C,52263,25001.785,7897,16755,1256,34.49339962333011
3975,9020.5279,-0.46606777581584946,1.2080139074727634,-0.9190780790728134,29856.4234,19440.083880000002,RE-6,2524,IT-6,54633,19462.406000000003,21764,8224,1482,-13.979574030538561
5362,3805.2885,-1.335265227319948,0.9465739902471504,-0.05871212491293243,26802.1161,38369.51896,RE-B,3884,IT-A,45472,26209.163500000002,33041,8882,1309,-11.539349089790099
5311,17425.1855,-0.41337044808265927,0.6733297342413925,-1.9033198979141006,49242.4315,23301.78382,RE-D,2139,IT-13,49166,26209.163500000002,4056,15942,1587,37.10288394155625
7601,18238.1308,-1.2043047100990292,-1.286655214984802,-1.29889370638231,58288.9222,26087.35366,RE-E,1737,IT-4,32237,26268.402000000002,25922,17399,1430,-1.5907790937297612
4840,10058.4806,-1.1190975837298527,-1.208282942821417,-2.058505716889066,18879.6799,37560.9754,RE-8,3645,IT-D,35345,30586.609,29413,10926,1078,-7.47486636005216
5635,15103.785,0.745845519423314,1.2141609284913464,-0.8417465353944509,34617.9834,38586.67954,RE-0,3641,IT-E,44462,24798.028,7334,13252,1065,-0.7086129049027641
5385,11808.6383,0.2732661989889269,0.46286093152834423,1.3348828222913938,24379.6163,34930.042910000004,RE-B,1113,IT-D,9154,21900.053,10899,6877,1152,-55.59113060035943
5113,14962.7437,0.4339842849567455,-0.4160038088047471,-0.398372508528876,55173.5851,43876.32202,RE-3,2945,IT-12,47277,30308.126,14984,14249,1724,61.452501890478935
4859,9604.2131,-0.38949772431323776,0.7902975157973091,-0.3962438228964748,38128.5609,15469.7468,RE-0,766,IT-4,47073,24873.035,23730,13055,1596,-6.236318656374986
6331,8340.2639,0.8646146709922897,-1.329863443546228,-0.9341234496925095,39252.3799,40337.120989999996,RE-E,4055,IT-C,62533,37050.672999999995,7712,16005,786,5.4806170348678975
5661,17633.4995,1.4763350864116225,0.15429008905577202,0.29615351088132547,33380.6002,33215.832819999996,RE-F,3570,IT-5,52056,13631.67,4563,18862,1132,-15.302267731104491
8497,14358.752,0.5791456465177992,0.7610083600332422,-1.8402001070876333,59889.0903,40347.04866,RE-4,3696,IT-0,29902,20593.918,3751,18759,1077,-8.207605588663295
4841,1937.1794,-0.40216564641824476,1.7079531356169346,-0.9171432366109258,42086.9567,47267.44975,RE-C,3447,IT-7,24579,25090.481,3570,14486,1248,-28.82031763615571
6910,1755.9911,-0.8027370771301906,0.2589937623318848,1.4929590636611527,30679.5524,23556.80916,RE-6,2327,IT-7,37188,21424.896,13969,20512,1006,-52.97431551299347
7192,17399.2949,-0.028782365329229558,-1.0998781592476838,1.3054231869859079,58006.1824,41252.00024,RE-1,1928,IT-13,33165,34158.054,5562,17664,1466,41.08019353016052
7068,7814.9788,1.6295299144175879,-0.013006028445676483,0.5891255791440033,31588.05,32908.4587,RE-E,2965,IT-3,15118,31299.49,7787,12797,1423,-27.906635644280268
5148,17063.1831,0.8815763174141925,1.282739107299352,-0.1198661721364219,31551.3407,38690.96725,RE-6,3124,IT-8,28837,29580.717999999997,3957,9706,1334,-3.1326976218842395
6003,6769.1876,-0.7381897090567956,-0.21171367391810367,-0.9220356315327337,31334.906000000003,28491.764989999996,RE-B,980,IT-12,56848,21394.504,13645,10507,1293,1.7669289673547692
6097,11037.7436,1.2954658559546792,0.5680231679711034,0.8040706798372768,28461.0887,35395.57692,RE-8,1752,IT-9,48828,21312.135,2302,19562,1105,-21.324873559363567
3951,6051.2131,0.2523380839321174,1.5667907090209106,0.44277395335943537,45409.0935,31432.347380000003,RE-A,3875,IT-4,42250,26209.163500000002,22907,12260,1302,-3.798542718917698
3060,1595.1570000000002,-0.6569015491728937,0.6733105302259689,0.3694011687263512,31728.5156,17949.61514,RE-1,2687,IT-F,31566,26209.163500000002,14792,12924,1535,-17.840030495159446
5473,7471.6886,-0.5507781604859312,0.9977713679193374,-0.19282293303256626,43349.3038,17488.58337,RE-0,1040,IT-7,64885,19248.815,19763,14869,1388,-14.488942926869054
8387,7793.7436,1.391057566700439,-0.9592153220812346,1.2384835039740305,28633.3191,12605.683790000001,RE-0,2690,IT-D,31641,34374.584,22044,14861,1515,-0.301535907259888
8087,11963.1904,-0.48832868606152213,-1.7540678246828603,0.3431799601883645,27496.3672,34685.87934,RE-8,2672,IT-F,35807,25215.075,25657,10373,1025,-20.420800825081095
4881,18444.9363,-1.3270923808311883,0.1992737732096654,-0.35238726824366473,29154.3324,47929.90994,RE-0,3900,IT-10,27969,23270.991,28738,13610,762,-7.982773909325832
8096,17969.7565,-1.31501699479954,1.1013674812325553,0.5322232629459258,22033.7834,31369.43954,RE-1,2488,IT-8,71326,23813.745,18384,14982,1559,-1.5641012538116044
5710,2955.0292,-1.5486602556333537,-1.7585167151913776,-0.2828338229884368,25415.0852,37557.88234,RE-E,2438,IT-D,21691,34882.128,27395,18180,926,-28.354398493988228
4292,6918.5467,1.2617066880777104,-0.5583947263614519,-0.7501743246256156,54369.7988,42134.606139999996,RE-B,1031,IT-12,36601,28181.546000000002,27783,18172,1297,29.432086311047012
6836,16801.1496,-1.3538354825793681,0.07224204361874381,0.819560355507899,50274.7053,32761.24548,RE-11,2859,IT-4,70005,34154.966,27432,11740,1911,72.29117996778582
6119,17472.3842,0.16725578214951123,-0.8218384479421015,-0.7360439706830987,17067.0226,30695.496039999998,RE-F,4087,IT-0,58034,6258.254,12232,19530,1185,-98.17467951819954
4267,10938.538999999999,-0.7000275791083557,-1.735227067511493,-1.1423349618063914,45156.2335,16745.76907,RE-8,3850,IT-F,22993,34198.384,29239,23996,1523,25.316023024190887
8324,15487.7473,-0.9431652769198127,-1.5889481760823054,-0.5400263036154808,42008.5596,26235.17294,RE-5,4867,IT-5,26724,26081.368,12436,2061,1185,-39.808470505813524
6426,7204.7347,0.24562957971597066,-0.5373299828606046,1.7963092044482838,28464.6744,30433.758210000004,RE-A,1801,IT-0,23541,26209.163500000002,20954,23198,1010,-85.70495507042085
