id,y,pred
12136,2,2
12137,1,1
12138,0,0
12139,1,1
12140,0,0
12141,2,2
12142,0,0
12143,2,2
12144,1,1
12145,4,4
12146,4,4
12147,3,3
12148,2,2
12149,1,1
12150,3,3
12151,4,4
12152,1,1
12153,3,3
12154,3,3
12155,4,4
12156,1,1
12157,2,2
12158,2,2
12159,1,1
12160,4,4
12161,4,4
12162,1,1
12163,1,1
12164,0,0
12165,1,1
12166,2,2
12167,0,0
12168,1,1
12169,4,4
12170,3,3
12171,4,4
12172,2,2
12173,1,1
12174,1,1
12175,2,2
12176,4,4
12177,4,4
12178,3,3
12179,0,0
12180,2,2
12181,3,3
12182,3,3
12183,0,0
12184,4,4
12185,1,1
12186,0,0
12187,3,3
12188,4,4
12189,2,2
12190,0,0
12191,2,2
12192,1,1
12193,1,1
12194,0,0
12195,3,3
12196,2,2
12197,0,0
12198,1,1
12199,3,3
12200,1,1
12201,3,3
12202,0,0
12203,0,0
12204,3,3
12205,2,2
12206,3,3
12207,2,2
12208,4,4
12209,3,3
12210,1,1
12211,4,4
12212,4,4
12213,0,0
12214,4,4
12215,3,3
12216,2,2
12217,2,2
12218,4,4
12219,4,4
12220,3,3
12221,0,0
12222,3,3
12223,3,3
12224,2,2
12225,2,2
12226,2,2
12227,1,1
12228,4,4
12229,3,3
12230,4,4
12231,2,2
12232,0,0
12233,0,0
12234,3,3
12235,2,2
12236,4,4
12237,0,0
12238,2,2
12239,0,0
12240,2,2
12241,0,0
12242,4,4
12243,3,3
12244,0,0
12245,3,3
12246,0,0
12247,4,4
12248,0,0
12249,2,2
12250,0,0
12251,1,1
12252,2,2
12253,4,4
12254,0,0
12255,2,2
12256,1,1
12257,1,1
12258,3,3
12259,0,0
12260,1,1
12261,1,1
12262,0,0
12263,0,0
12264,1,1
12265,1,1
12266,2,2
12267,2,2
12268,1,1
12269,4,4
12270,4,4
12271,4,4
12272,4,4
12273,0,0
12274,4,4
12275,4,4
12276,3,3
12277,1,1
12278,0,0
12279,2,2
12280,4,4
12281,2,2
12282,3,3
12283,0,0
12284,4,4
12285,4,4
12286,1,1
12287,4,4
12288,2,2
12289,4,4
12290,3,3
12291,2,2
12292,2,2
12293,2,2
12294,0,0
12295,0,0
12296,2,2
12297,2,2
12298,3,3
12299,1,1
12300,2,2
12301,1,1
12302,0,0
12303,4,4
12304,1,1
12305,4,4
12306,3,3
12307,3,3
12308,3,3
12309,4,4
12310,3,3
12311,4,4
12312,1,1
12313,0,0
12314,2,2
12315,0,0
12316,4,4
12317,0,0
12318,0,0
12319,2,2
12320,3,3
12321,0,0
12322,2,2
12323,0,0
12324,1,1
12325,2,2
12326,3,3
12327,1,1
12328,1,1
12329,0,0
12330,4,4
12331,2,2
12332,4,4
12333,2,2
12334,4,4
12335,1,1
12336,2,2
12337,3,3
12338,3,3
12339,2,2
12340,4,4
12341,4,4
12342,4,4
12343,1,1
12344,2,2
12345,3,3
12346,0,0
12347,2,2
12348,4,4
12349,0,0
12350,1,1
12351,2,2
12352,1,1
12353,3,3
12354,4,4
12355,4,4
12356,3,3
12357,3,3
12358,1,1
12359,2,2
12360,4,4
12361,2,2
12362,0,0
12363,0,0
12364,3,3
12365,2,2
12366,4,4
12367,4,4
12368,1,1
12369,0,0
12370,0,0
12371,3,3
12372,3,3
12373,3,3
12374,4,4
12375,0,0
12376,4,4
12377,4,4
12378,1,1
12379,1,1
12380,3,3
12381,0,0
12382,2,2
12383,1,0
12384,1,1
12385,2,2
12386,4,4
12387,0,0
12388,4,4
12389,4,4
12390,1,1
12391,1,1
12392,2,2
12393,3,3
12394,0,0
12395,2,2
12396,2,2
12397,4,4
12398,0,0
12399,2,2
12400,3,3
12401,0,0
12402,4,4
12403,3,3
12404,3,3
12405,4,4
12406,0,0
12407,2,2
12408,4,4
12409,3,3
12410,1,1
12411,1,1
12412,3,3
12413,3,3
12414,1,1
12415,3,3
12416,4,4
12417,1,1
12418,3,3
12419,2,2
12420,0,0
12421,4,4
12422,1,1
12423,3,3
12424,3,3
12425,2,2
12426,4,4
12427,0,0
12428,3,3
12429,1,1
12430,2,2
12431,2,2
12432,2,2
12433,1,1
12434,0,0
12435,0,0
12436,2,2
12437,4,4
12438,4,4
12439,4,4
12440,1,1
12441,4,4
12442,0,0
12443,1,1
12444,1,1
12445,1,1
12446,1,1
12447,0,0
12448,1,1
12449,2,2
12450,4,4
12451,3,3
12452,3,3
12453,3,3
12454,3,3
12455,3,3
12456,0,0
12457,2,2
12458,4,4
12459,2,2
12460,4,4
12461,4,4
12462,1,1
12463,0,0
12464,4,4
12465,0,0
12466,4,4
12467,0,0
12468,2,2
12469,4,4
12470,3,3
12471,3,3
12472,0,0
12473,0,0
12474,2,2
12475,1,1
12476,3,3
12477,3,3
12478,4,4
12479,3,3
12480,1,1
12481,1,1
12482,1,1
12483,4,4
12484,0,0
12485,1,1
12486,2,2
12487,1,1
12488,1,1
12489,2,2
12490,0,0
12491,0,0
12492,1,1
12493,1,1
12494,1,1
12495,1,1
12496,2,2
12497,2,2
12498,2,2
12499,4,4
12500,0,0
12501,1,1
12502,2,2
12503,3,3
12504,1,1
12505,3,3
12506,0,0
12507,3,3
12508,1,1
12509,1,1
12510,0,0
12511,0,0
12512,1,1
12513,0,0
12514,2,2
12515,2,2
12516,1,1
12517,1,1
12518,3,3
12519,3,3
12520,0,0
12521,2,2
12522,4,4
12523,2,2
12524,3,3
12525,3,3
12526,2,2
12527,4,4
12528,3,3
12529,1,1
12530,1,1
12531,3,3
12532,0,0
12533,2,2
12534,0,0
12535,0,0
12536,3,3
12537,1,1
12538,1,1
12539,0,0
12540,0,0
12541,3,3
12542,3,3
12543,3,3
12544,3,3
12545,3,3
12546,0,0
12547,2,2
12548,1,1
12549,1,1
12550,1,1
12551,1,1
12552,1,1
12553,4,4
12554,3,3
12555,2,2
12556,1,1
12557,4,4
12558,1,1
12559,3,3
12560,4,4
12561,4,4
12562,4,4
12563,4,4
12564,1,1
12565,0,0
12566,1,1
12567,3,3
12568,0,0
12569,3,3
12570,4,4
12571,3,3
12572,2,2
12573,1,1
12574,0,0
12575,0,0
12576,0,0
12577,2,2
12578,0,0
12579,2,2
12580,0,0
12581,0,0
12582,3,3
12583,0,0
12584,0,0
12585,4,4
12586,1,1
12587,2,2
12588,0,0
12589,4,4
12590,4,4
12591,1,1
12592,2,2
12593,2,2
12594,3,3
12595,4,4
12596,2,2
12597,4,4
12598,2,2
12599,0,0
12600,4,4
12601,3,3
12602,4,4
12603,3,3
12604,4,4
12605,2,2
12606,1,1
12607,4,4
12608,2,2
12609,2,2
12610,2,2
12611,1,1
12612,2,2
12613,2,2
12614,4,4
12615,1,1
12616,4,4
12617,1,1
12618,2,2
12619,2,2
12620,1,1
12621,2,2
12622,4,4
12623,1,1
12624,1,1
12625,4,4
12626,3,3
12627,0,0
12628,2,2
12629,0,0
12630,2,2
12631,0,0
12632,0,0
12633,2,2
12634,4,4
12635,0,0
12636,3,3
12637,2,2
12638,3,3
12639,1,1
12640,1,1
12641,2,2
12642,2,2
12643,3,3
12644,0,0
12645,0,0
12646,3,3
12647,4,4
12648,4,4
12649,4,4
12650,0,0
12651,0,0
12652,1,1
12653,4,4
12654,0,0
12655,1,1
12656,1,1
12657,4,4
12658,2,2
12659,3,3
12660,2,2
12661,0,0
12662,0,0
12663,3,3
12664,1,1
12665,1,1
12666,1,1
12667,3,3
12668,0,0
12669,4,4
12670,3,3
12671,1,1
12672,3,3
12673,0,0
12674,3,3
12675,1,1
12676,3,3
12677,2,2
12678,1,1
12679,1,1
12680,1,1
12681,1,1
12682,0,0
12683,2,2
12684,2,2
12685,3,3
12686,3,3
12687,0,0
12688,0,0
12689,4,4
12690,3,3
12691,0,0
12692,0,0
12693,1,1
12694,3,3
12695,4,4
12696,0,0
12697,0,0
12698,1,1
12699,1,1
12700,0,0
12701,2,2
12702,3,3
12703,2,2
12704,4,4
12705,2,2
12706,3,3
12707,1,1
12708,2,2
12709,0,0
12710,1,1
12711,4,4
12712,1,1
12713,2,2
12714,0,0
12715,1,1
12716,4,4
12717,3,3
12718,1,1
12719,3,3
12720,0,0
12721,2,2
12722,1,1
12723,0,0
12724,2,2
12725,3,3
12726,1,1
12727,1,1
12728,2,2
12729,3,3
12730,0,0
12731,4,4
12732,4,4
12733,2,2
12734,0,0
12735,2,2
12736,1,1
12737,3,3
12738,2,2
12739,4,4
12740,1,1
12741,1,1
12742,4,4
12743,3,3
12744,4,4
12745,0,0
12746,2,3
12747,3,3
12748,4,4
12749,2,2
12750,1,1
12751,3,3
12752,2,2
12753,3,3
12754,0,0
12755,2,2
12756,0,0
12757,2,2
12758,0,0
12759,2,2
12760,2,2
12761,3,3
12762,4,4
12763,3,3
12764,4,4
12765,3,3
12766,3,3
12767,3,3
12768,3,3
12769,1,1
12770,4,4
12771,3,3
12772,0,0
12773,0,0
12774,4,4
12775,3,3
12776,1,1
12777,1,1
12778,4,4
12779,1,1
12780,3,3
12781,1,1
12782,1,1
12783,2,2
12784,1,1
12785,2,2
12786,4,4
12787,1,1
12788,0,0
12789,2,2
12790,0,0
12791,2,2
12792,0,0
12793,1,1
12794,3,3
12795,2,2
12796,2,2
12797,1,1
12798,2,2
12799,2,2
12800,4,4
12801,0,0
12802,1,1
12803,1,1
12804,4,4
12805,2,2
12806,2,2
12807,1,1
12808,1,1
12809,1,1
12810,4,4
12811,2,2
12812,1,1
12813,2,2
12814,0,0
12815,1,1
12816,1,1
12817,4,4
12818,2,2
12819,1,1
12820,1,1
12821,1,1
12822,3,3
12823,0,0
12824,2,2
12825,0,0
12826,1,1
12827,2,2
12828,4,4
12829,0,0
12830,4,4
12831,0,0
12832,4,4
12833,0,0
12834,3,3
12835,3,3
12836,2,2
12837,0,0
12838,2,2
12839,1,1
12840,4,4
12841,1,1
12842,1,1
12843,0,0
12844,0,0
12845,0,0
12846,2,2
12847,0,0
12848,0,0
12849,3,3
12850,0,0
12851,4,4
12852,3,3
12853,1,1
12854,1,1
12855,2,3
12856,1,1
12857,3,3
12858,1,1
12859,2,2
12860,1,1
12861,1,1
12862,3,3
12863,4,4
12864,0,0
12865,1,1
12866,1,1
12867,2,2
12868,2,2
12869,2,2
12870,1,1
12871,4,4
12872,4,4
12873,2,2
12874,4,4
12875,4,4
12876,1,1
12877,3,3
12878,1,1
12879,4,4
12880,4,4
12881,2,2
12882,2,2
12883,1,1
12884,2,2
12885,3,3
12886,2,2
12887,4,4
12888,0,0
12889,3,3
12890,0,0
12891,0,0
12892,3,3
12893,4,4
12894,3,3
12895,3,3
12896,2,2
12897,4,4
12898,3,3
12899,0,0
12900,2,2
12901,0,0
12902,1,1
12903,4,4
12904,2,2
12905,0,0
12906,0,0
12907,0,0
12908,0,0
12909,2,2
12910,3,3
12911,3,3
12912,0,0
12913,3,3
12914,2,2
12915,1,1
12916,2,2
12917,4,4
12918,1,1
12919,0,0
12920,1,1
12921,3,3
12922,3,3
12923,0,0
12924,4,4
12925,0,0
12926,4,4
12927,3,3
12928,4,4
12929,0,0
12930,1,1
12931,3,3
12932,3,3
12933,0,0
12934,2,2
12935,0,0
12936,2,2
12937,0,0
12938,1,1
12939,3,3
12940,0,0
12941,4,4
12942,3,3
12943,1,1
12944,3,3
12945,3,3
12946,0,0
12947,3,3
12948,1,1
12949,4,4
12950,1,1
12951,2,2
12952,4,4
12953,1,1
12954,3,3
12955,2,2
12956,3,3
12957,4,4
12958,4,4
12959,1,1
12960,4,4
12961,4,4
12962,3,3
12963,3,3
12964,0,0
12965,0,0
12966,4,4
12967,1,1
12968,3,3
12969,4,4
12970,0,0
12971,1,1
12972,2,2
12973,0,0
12974,3,3
12975,2,2
12976,2,2
12977,1,1
12978,0,0
12979,3,3
12980,4,4
12981,3,3
12982,0,0
12983,3,3
12984,2,2
12985,4,4
12986,2,2
12987,0,0
12988,3,3
12989,0,0
12990,2,2
12991,1,1
12992,0,0
12993,0,0
12994,0,0
12995,2,2
12996,4,4
12997,1,1
12998,2,2
12999,3,3
13000,3,3
13001,4,4
13002,1,1
13003,2,2
13004,2,2
13005,0,0
13006,4,4
13007,3,3
13008,1,1
13009,2,2
13010,3,3
13011,3,3
13012,3,3
13013,3,3
13014,4,4
13015,4,4
13016,0,0
13017,3,3
13018,2,2
13019,4,4
13020,4,4
13021,0,0
13022,0,0
13023,0,0
13024,4,4
13025,0,0
13026,1,1
13027,4,4
13028,2,2
13029,0,0
13030,1,1
13031,4,4
13032,3,3
13033,1,1
13034,0,0
13035,4,4
13036,3,3
13037,3,3
13038,4,4
13039,1,1
13040,3,3
13041,2,2
13042,4,4
13043,3,3
13044,4,4
13045,0,0
13046,0,0
13047,0,0
13048,2,2
13049,1,1
13050,1,1
13051,2,2
13052,0,1
13053,1,1
13054,1,1
13055,1,1
13056,0,0
13057,0,0
13058,3,3
13059,2,2
13060,4,4
13061,0,0
13062,1,1
13063,4,4
13064,1,1
13065,0,0
13066,1,1
13067,2,2
13068,0,0
13069,3,3
13070,0,0
13071,1,1
13072,4,4
13073,1,1
13074,3,3
13075,2,2
13076,1,1
13077,1,1
13078,0,0
13079,0,0
13080,4,4
13081,0,0
13082,1,1
13083,1,1
13084,2,2
13085,3,3
13086,0,0
13087,1,1
13088,3,3
13089,1,1
13090,0,0
13091,1,1
13092,2,2
13093,2,2
13094,0,0
13095,0,0
13096,3,3
13097,4,4
13098,3,3
13099,3,3
13100,0,0
13101,0,0
13102,3,3
13103,1,1
13104,1,1
13105,2,2
13106,1,1
13107,4,4
13108,0,0
13109,1,1
13110,0,0
13111,2,2
13112,4,4
13113,0,0
13114,4,4
13115,4,4
13116,3,3
13117,0,0
13118,0,0
13119,3,3
13120,2,2
13121,1,1
13122,4,4
13123,2,2
13124,3,3
13125,4,4
13126,1,1
13127,2,2
13128,2,2
13129,4,4
13130,0,0
13131,1,1
13132,0,0
13133,3,3
13134,2,2
13135,2,2
13136,4,4
13137,1,1
13138,1,1
13139,4,4
13140,3,3
13141,1,1
13142,0,0
13143,1,1
13144,1,1
13145,2,2
13146,3,3
13147,0,0
13148,0,0
13149,0,0
13150,3,3
13151,2,2
13152,2,2
13153,0,0
13154,3,3
13155,1,1
13156,4,4
13157,2,2
13158,4,4
13159,3,3
13160,4,4
13161,2,2
13162,0,0
13163,3,3
13164,3,3
13165,3,3
13166,3,3
13167,3,3
13168,1,1
13169,4,4
13170,2,2
13171,0,0
13172,1,1
13173,3,3
13174,3,3
13175,3,3
13176,3,3
13177,0,0
13178,1,1
13179,4,4
13180,1,1
13181,3,3
13182,1,1
13183,0,0
13184,1,1
13185,1,1
13186,1,1
13187,1,1
13188,0,0
13189,3,3
13190,4,4
13191,0,0
13192,2,2
13193,4,4
13194,2,2
13195,3,3
13196,3,3
13197,4,4
13198,3,3
13199,0,0
13200,4,4
13201,2,2
13202,1,1
13203,1,1
13204,0,0
13205,4,4
13206,0,0
13207,0,0
13208,4,4
13209,4,4
13210,2,2
13211,0,0
13212,0,0
13213,2,2
13214,1,1
13215,3,3
13216,1,1
13217,4,4
13218,0,0
13219,4,4
13220,1,1
13221,4,4
13222,4,4
13223,0,0
13224,2,2
13225,2,2
13226,0,0
13227,0,0
13228,0,0
13229,4,4
13230,0,0
13231,4,4
13232,4,4
13233,3,3
13234,0,0
13235,2,2
13236,0,0
13237,4,4
13238,4,4
13239,1,1
13240,0,0
13241,0,0
13242,2,2
13243,1,1
13244,1,1
13245,4,4
13246,4,4
13247,1,1
13248,1,1
13249,2,2
13250,3,3
13251,3,3
13252,1,1
13253,1,1
13254,1,1
13255,4,4
13256,1,1
13257,3,3
13258,3,3
13259,3,3
13260,1,1
13261,4,4
13262,2,2
13263,4,4
13264,3,3
13265,0,0
13266,1,1
13267,4,4
13268,4,4
13269,2,2
13270,4,4
13271,2,2
13272,0,0
13273,0,0
13274,2,2
13275,4,4
13276,3,3
13277,3,3
13278,1,1
13279,1,1
13280,2,2
13281,4,4
13282,1,1
13283,3,3
13284,1,1
13285,3,3
13286,3,3
13287,1,1
13288,2,2
13289,0,0
13290,3,3
13291,2,2
13292,4,4
13293,2,2
13294,0,0
13295,0,0
13296,2,2
13297,3,3
13298,2,2
13299,0,0
13300,2,2
13301,0,0
13302,0,0
13303,0,0
13304,4,4
13305,4,4
13306,0,0
13307,4,4
13308,2,2
13309,2,2
13310,2,2
13311,1,1
13312,2,2
13313,2,2
13314,0,0
13315,4,4
13316,3,3
13317,3,3
13318,3,3
13319,3,3
13320,3,3
13321,1,1
13322,2,2
13323,3,3
13324,2,2
13325,2,2
13326,1,1
13327,4,4
13328,0,0
13329,4,4
13330,4,4
13331,0,0
13332,3,3
13333,1,1
13334,2,2
13335,2,2
13336,3,3
13337,4,4
13338,2,2
13339,3,3
13340,2,2
13341,3,3
13342,3,3
13343,4,4
13344,1,1
13345,4,4
13346,1,1
13347,1,1
13348,0,0
13349,3,3
13350,0,0
13351,1,1
13352,1,1
13353,3,3
13354,1,1
13355,1,1
13356,0,0
13357,4,4
13358,4,4
13359,0,0
13360,4,4
13361,1,1
13362,2,2
13363,1,1
13364,2,2
13365,0,0
13366,2,2
13367,2,2
13368,0,0
13369,2,2
13370,3,3
13371,0,0
13372,1,1
13373,3,3
13374,4,4
13375,2,2
13376,4,4
13377,1,1
13378,2,2
13379,2,2
13380,2,2
13381,4,4
13382,4,4
13383,2,2
13384,1,1
13385,3,3
13386,1,1
13387,2,2
13388,4,4
13389,0,0
13390,3,3
13391,3,3
13392,0,0
13393,1,1
13394,0,0
13395,1,1
13396,0,0
13397,4,4
13398,4,4
13399,3,3
13400,3,3
13401,1,1
13402,0,0
13403,2,2
13404,4,4
13405,3,3
13406,4,4
13407,3,3
13408,2,2
13409,1,1
13410,1,1
13411,0,0
13412,1,1
13413,1,1
13414,2,2
13415,2,2
13416,4,4
13417,0,0
13418,0,0
13419,4,4
13420,2,2
13421,0,0
13422,0,0
13423,3,3
13424,3,3
13425,2,2
13426,3,3
13427,1,1
13428,1,1
13429,3,3
13430,3,3
13431,4,4
13432,0,0
13433,3,3
13434,1,1
13435,2,2
13436,1,1
13437,1,1
13438,1,1
13439,0,0
13440,0,0
13441,1,0
13442,3,3
13443,0,0
13444,2,2
13445,0,0
13446,1,1
13447,0,0
13448,2,2
13449,0,0
13450,4,4
13451,2,2
13452,1,1
13453,0,0
13454,3,3
13455,4,4
13456,2,2
13457,0,0
13458,3,3
13459,0,0
13460,1,1
13461,2,2
13462,2,2
13463,3,3
13464,3,3
13465,2,2
13466,3,3
13467,3,3
13468,3,3
13469,3,3
13470,1,1
13471,2,2
13472,2,2
13473,2,2
13474,3,3
13475,4,4
13476,0,0
13477,2,2
13478,0,0
13479,3,3
13480,3,3
13481,1,1
13482,4,4
13483,4,4
13484,3,3
13485,1,1
13486,4,4
13487,2,2
13488,4,4
13489,3,3
13490,1,1
13491,2,2
13492,1,1
13493,0,0
13494,4,4
13495,0,0
13496,2,2
13497,4,4
13498,4,4
13499,1,1
13500,1,1
13501,0,0
13502,4,4
13503,2,2
13504,1,1
13505,0,0
13506,1,1
13507,2,2
13508,3,3
13509,2,2
13510,3,3
13511,1,1
13512,1,1
13513,1,1
13514,4,4
13515,3,3
13516,1,1
13517,2,2
13518,0,0
13519,2,2
13520,1,1
13521,4,4
13522,0,0
13523,3,3
13524,2,2
13525,0,0
13526,4,4
13527,4,4
13528,3,3
13529,4,4
13530,2,2
13531,4,4
13532,1,1
13533,4,4
13534,0,0
13535,1,1
13536,2,2
13537,4,4
13538,4,4
13539,2,2
13540,3,3
13541,3,3
13542,1,1
13543,3,3
13544,2,2
13545,3,3
13546,4,4
13547,0,0
13548,3,3
13549,1,1
13550,2,2
13551,3,3
13552,3,3
13553,1,1
13554,2,2
13555,0,0
13556,3,3
13557,2,2
13558,4,4
13559,4,4
13560,3,3
13561,1,1
13562,3,3
13563,4,4
13564,4,4
13565,2,2
13566,4,4
13567,1,1
13568,4,4
13569,3,3
13570,0,0
13571,4,4
13572,1,1
13573,0,0
13574,1,1
13575,1,1
13576,1,1
13577,0,0
13578,1,1
13579,3,3
13580,3,3
13581,3,3
13582,3,3
13583,1,1
13584,3,3
13585,4,4
13586,3,3
13587,2,2
13588,1,1
13589,2,2
13590,0,0
13591,3,3
13592,1,1
13593,1,1
13594,4,4
13595,2,2
13596,3,3
13597,3,3
13598,0,0
13599,2,2
13600,0,0
13601,2,2
13602,1,1
13603,0,0
13604,1,1
13605,4,4
13606,4,4
13607,0,0
13608,4,4
13609,2,2
13610,4,4
13611,3,3
13612,2,2
13613,0,0
13614,2,2
13615,2,2
13616,3,3
13617,3,3
13618,3,3
13619,2,2
13620,4,4
13621,1,1
13622,2,2
13623,3,3
13624,0,0
13625,4,4
13626,1,1
13627,2,2
13628,1,1
13629,4,4
13630,3,3
13631,0,0
13632,1,1
13633,2,2
13634,4,4
13635,1,1
13636,2,2
13637,2,2
13638,3,3
13639,4,4
13640,4,4
13641,0,0
13642,2,2
13643,0,0
13644,3,3
13645,4,4
13646,0,0
13647,1,1
13648,4,4
13649,3,3
13650,0,0
13651,1,1
13652,1,1
13653,1,1
13654,1,1
13655,4,4
13656,1,1
13657,3,3
13658,2,2
13659,4,4
13660,4,4
13661,1,1
13662,0,0
13663,3,3
13664,3,3
13665,0,0
13666,3,3
13667,4,4
13668,3,3
13669,1,1
13670,2,2
13671,3,3
13672,4,4
13673,0,0
13674,4,4
13675,3,3
13676,1,1
13677,0,0
13678,2,2
13679,4,4
13680,0,0
13681,0,0
13682,0,0
13683,2,2
13684,3,3
13685,3,3
13686,0,0
13687,4,4
13688,3,4
13689,1,1
13690,3,3
13691,0,0
13692,1,1
13693,3,3
13694,0,0
13695,2,2
13696,0,0
13697,1,1
13698,3,3
13699,1,1
13700,3,3
13701,1,1
13702,1,1
13703,0,0
13704,2,2
13705,1,1
13706,3,3
13707,2,2
13708,4,4
13709,2,2
13710,3,3
13711,3,3
13712,0,0
13713,3,3
13714,2,2
13715,3,3
13716,0,0
13717,0,0
13718,3,3
13719,3,3
13720,1,1
13721,1,1
13722,4,4
13723,3,3
13724,3,3
13725,0,0
13726,0,0
13727,4,4
13728,3,3
13729,0,0
13730,4,4
13731,2,2
13732,1,1
13733,2,2
13734,0,0
13735,1,1
13736,0,0
13737,4,4
13738,0,0
13739,4,4
13740,1,1
13741,1,1
13742,3,3
13743,4,4
13744,0,0
13745,1,1
13746,2,2
13747,2,2
13748,3,3
13749,1,1
13750,1,1
13751,2,2
13752,0,0
13753,3,3
13754,4,4
13755,2,2
13756,1,1
13757,4,4
13758,4,4
13759,0,0
13760,4,4
13761,2,2
13762,3,3
13763,1,1
13764,0,0
13765,0,0
13766,0,0
13767,2,2
13768,0,0
13769,1,1
13770,2,2
13771,3,3
13772,0,0
13773,1,1
13774,2,2
13775,1,1
13776,2,2
13777,2,2
13778,1,1
13779,4,4
13780,4,4
13781,4,4
13782,3,3
13783,2,2
13784,3,3
13785,3,3
13786,1,1
13787,1,1
13788,0,0
13789,4,4
13790,4,4
13791,3,3
13792,3,3
13793,0,0
13794,3,3
13795,1,1
13796,4,4
13797,0,0
13798,1,1
13799,2,2
13800,2,2
13801,4,4
13802,2,2
13803,1,1
13804,2,2
13805,2,2
13806,3,3
13807,1,1
13808,1,1
13809,3,3
13810,3,3
13811,4,4
13812,1,1
13813,1,1
13814,3,3
13815,2,2
13816,1,1
13817,1,1
13818,3,3
13819,0,0
13820,3,3
13821,1,1
13822,4,4
13823,3,3
13824,1,1
13825,0,0
13826,4,4
13827,3,3
13828,0,0
13829,3,3
13830,2,2
13831,0,0
13832,4,4
13833,3,3
13834,1,1
13835,0,0
13836,3,3
13837,2,2
13838,1,1
13839,1,1
13840,4,4
13841,0,0
13842,1,1
13843,3,3
13844,4,4
13845,4,4
13846,3,3
13847,3,3
13848,3,3
13849,3,3
13850,4,4
13851,0,0
13852,3,3
13853,1,1
13854,3,3
13855,4,4
13856,0,0
13857,0,0
13858,2,2
13859,1,1
13860,3,3
13861,2,2
13862,2,2
13863,0,0
13864,2,2
13865,1,1
13866,0,0
13867,2,2
13868,1,1
13869,0,0
13870,3,3
13871,1,1
13872,1,1
13873,2,2
13874,1,1
13875,3,3
13876,0,0
13877,3,3
13878,4,4
13879,2,2
13880,4,4
13881,0,0
13882,0,0
13883,3,3
13884,1,1
13885,2,2
13886,1,1
13887,3,3
13888,1,1
13889,2,2
13890,2,2
13891,2,2
13892,3,3
13893,1,1
13894,2,2
13895,3,3
13896,2,2
13897,2,2
13898,4,4
13899,3,3
13900,2,2
13901,0,0
13902,2,2
13903,1,1
13904,1,1
13905,3,3
13906,4,4
13907,4,4
13908,3,3
13909,0,0
13910,3,3
13911,3,3
13912,2,2
13913,2,2
13914,0,0
13915,0,0
13916,2,2
13917,3,3
13918,3,3
13919,0,0
13920,1,1
13921,2,2
13922,3,3
13923,3,3
13924,1,1
13925,0,0
13926,0,0
13927,4,4
13928,2,2
13929,2,2
13930,0,0
13931,0,0
13932,3,3
13933,1,1
13934,1,1
13935,4,4
13936,0,0
13937,1,1
13938,3,3
13939,0,0
13940,2,2
13941,3,3
13942,1,1
13943,1,1
13944,1,1
13945,4,4
13946,2,2
13947,1,1
13948,2,2
13949,4,4
13950,1,1
13951,0,0
13952,4,4
13953,0,0
13954,0,0
13955,4,4
13956,1,1
13957,0,0
13958,4,4
13959,4,4
13960,3,3
13961,4,4
13962,3,3
13963,3,3
13964,3,3
13965,0,0
13966,3,3
13967,0,0
13968,3,3
13969,0,0
13970,3,3
13971,1,1
13972,4,4
13973,4,4
13974,4,4
13975,2,2
13976,3,3
13977,3,3
13978,4,4
13979,2,2
13980,3,3
13981,1,1
13982,0,0
13983,0,0
13984,4,4
13985,0,0
13986,3,3
13987,0,0
13988,2,2
13989,0,0
13990,0,0
13991,1,1
13992,3,3
13993,4,4
13994,1,1
13995,3,3
13996,3,3
13997,4,4
13998,2,2
13999,1,1
14000,3,3
14001,1,1
14002,3,3
14003,4,4
14004,1,1
14005,3,3
14006,4,4
14007,3,3
14008,3,3
14009,2,2
14010,3,3
14011,0,0
14012,0,0
14013,1,1
14014,1,1
14015,1,1
14016,2,2
14017,3,3
14018,3,3
14019,0,0
14020,3,3
14021,1,1
14022,3,3
14023,2,2
14024,2,2
14025,4,4
14026,4,4
14027,3,3
14028,1,1
14029,2,2
14030,2,2
14031,2,2
14032,3,3
14033,1,1
14034,3,3
14035,4,4
14036,3,3
14037,1,1
14038,0,0
14039,0,0
14040,2,2
14041,1,1
14042,2,2
14043,4,4
14044,1,1
14045,0,0
14046,1,1
14047,2,2
14048,3,3
14049,1,1
14050,0,0
14051,2,2
14052,0,0
14053,4,4
14054,2,2
14055,4,4
14056,1,1
14057,2,2
14058,0,0
14059,2,2
14060,1,1
14061,1,1
14062,4,4
14063,0,0
14064,3,3
14065,4,4
14066,1,1
14067,4,4
14068,1,1
14069,0,0
14070,3,3
14071,0,0
14072,0,0
14073,1,1
14074,4,4
14075,4,4
14076,3,3
14077,2,2
14078,4,4
14079,4,4
14080,3,3
14081,3,3
14082,1,1
14083,0,0
14084,4,4
14085,3,3
14086,3,3
14087,1,1
14088,4,4
14089,0,0
14090,1,1
14091,1,1
14092,3,3
14093,0,0
14094,3,3
14095,0,0
14096,2,2
14097,4,4
14098,2,2
14099,1,1
14100,0,0
14101,3,3
14102,2,2
14103,2,2
14104,3,3
14105,2,2
14106,2,2
14107,0,0
14108,0,0
14109,0,0
14110,3,3
14111,4,4
14112,4,4
14113,1,1
14114,3,3
14115,0,0
14116,0,0
14117,2,2
14118,4,4
14119,1,1
14120,1,1
14121,3,3
14122,2,2
14123,2,2
14124,4,4
14125,2,2
14126,1,1
14127,1,1
14128,0,0
14129,4,4
14130,0,0
14131,4,4
14132,2,2
14133,1,1
14134,1,1
