id,distance,height,landings,number,pack,age,usage,weight,item,volume,width,max,power,size,target,density,region-RE-0,region-RE-1,region-RE-10,region-RE-11,region-RE-2,region-RE-3,region-RE-4,region-RE-5,region-RE-6,region-RE-7,region-RE-8,region-RE-9,region-RE-A,region-RE-B,region-RE-C,region-RE-D,region-RE-E,region-RE-F
696,5913,3764.0327,6323.2529,16431.058380000002,25843.6806,48815.6238,33463.88544,4045,0,55823,25660.24,13120,17178,1440,3.985524112571923,0.0724611719183849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
697,5814,13972.0179,38828.65797,37045.88461,22110.6952,34122.1751,16999.32005,4690,1,29621,,24962,23050,1226,1.8793474722207175,0.15833361466527127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
698,1475,10009.439,22111.66521,41134.23102,38578.3132,60123.2469,17883.53999,3980,13,22953,23323.372000000003,33320,14231,1284,-22.463246222679143,0.1733978129220581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,7001,3919.8085,27230.29363,20760.58942,42733.3815,53959.380999999994,15493.565359999999,583,7,36466,45348.551,32011,6038,1564,-2.43466143261711,0.015987495201009158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
700,4909,4982.2043,10108.03998,37603.430739999996,71278.8776,31279.2472,19337.373059999998,2998,5,54658,22838.126,11222,15974,1026,-36.213477865247675,0.05485015917157598,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701,5866,9980.1102,16282.515459999999,47731.00725,46260.0217,45488.392,33148.47668,1388,0,53246,22402.055,30473,16238,1360,5.694140015469662,0.026067685835555722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,5017,10725.0222,6379.68069,43960.5295,44701.3698,55201.412000000004,28339.05935,4180,2,53061,19999.944,30568,12176,1237,-31.329577027031103,0.07877725636531539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,7872,8190.1354,4094.688,15041.395980000001,35590.4089,29757.1166,29004.87473,3058,18,44685,29990.812,15790,11699,794,-10.589861631447919,0.06843459773973369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
704,3722,10133.3931,28005.248669999997,6378.90363,37301.9249,32701.9816,34850.5029,2360,17,32954,28797.517999999996,32970,15988,983,-6.660030313474399,0.0716149784548158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
705,5352,2276.3074,9665.87014,41884.04292,39932.3239,42936.4038,29649.404169999998,2962,3,35703,20384.936,3567,11555,1151,-98.05457055043112,0.08296221606027504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
706,4710,13467.2496,34789.14863,21571.0918,43471.1542,45157.7501,24405.464809999998,4765,14,26096,38999.782999999996,31783,18258,1113,8.39411116038739,0.18259503372164315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
707,4236,15789.4723,2894.84427,54502.72204,39749.9365,33892.8133,36887.733889999996,1649,7,26275,30196.552000000003,5135,19246,1365,-5.6056261001735415,0.0627592768791627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,5629,15068.4414,41613.68363,39281.835119999996,23508.781000000003,43617.8912,18592.561709999998,860,5,53110,,1436,21599,953,14.344864134189331,0.016192807380907552,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,4904,4953.3061,9783.177679999999,51327.030999999995,46333.8418,36412.4724,22116.38997,2099,2,53467,27883.796000000002,11611,9981,1043,-31.68286710508689,0.03925785998840406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
710,4608,16566.4554,25430.72085,30690.63682,27399.5182,23885.2994,57468.2723,773,3,25699,28037.386000000002,33049,18353,894,22.229022060999394,0.030078991400443598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
711,5153,15058.1142,26579.18807,30437.780310000002,40588.4192,30599.4642,25980.189280000002,3568,12,35758,31927.776,23079,18822,1142,9.042464875509207,0.09978186699479837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
712,4050,2045.7353,13338.093490000001,42331.62788,45289.1998,55561.6176,27256.80202,3238,14,46759,26243.822,26198,21103,1060,-37.92793303634932,0.06924870078487563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,6002,7555.5344,18007.29783,56329.09655,53819.4257,38436.5559,43768.698789999995,1392,6,43850,20208.823,2973,14626,1335,-26.94862082795233,0.03174458380843786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
714,7004,2361.1064,16541.05873,27803.53832,63094.6716,27071.5115,31964.012319999998,4278,15,58915,10528.04,22868,9810,1054,-63.46392241285965,0.07261308665025885,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,5592,11221.348999999998,5187.41474,52926.623419999996,46948.695999999996,25129.7402,39793.138119999996,2598,12,12399,21979.34,31979,18690,1251,-19.194565340802413,0.2095330268570046,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
716,3122,4123.451,39719.042369999996,35357.76115,57277.9597,37665.8578,37034.81575,2733,7,62652,31609.862,5590,15402,1611,9.21547311929107,0.04362191151120475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
717,6443,2945.1957,13886.666640000001,36924.73175,43873.7771,46388.0544,40889.03282,2019,9,74652,,25371,14930,1221,17.81308036627361,0.027045491078604725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,3263,4420.5036,34436.87292,21237.630569999998,37063.0094,28194.1622,37205.45741,1955,15,49257,36000.462999999996,24863,18439,1171,8.948217701653897,0.03968979028361451,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
719,5157,17000.2431,36553.83836,22173.99861,50799.8031,20758.3376,13053.11259,1860,17,45546,29960.205,29009,9762,1758,30.27326572239891,0.0408378342774338,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
720,4365,13999.4593,6570.06099,43590.16947,48467.2893,21622.4497,40954.50653,2552,15,29338,20302.981,17768,16980,1658,5.5044158125440426,0.08698616129252164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
721,8074,8509.8599,38996.823560000004,12759.91266,31876.2492,23737.752,39901.44977,1065,7,45366,28943.574,6607,17565,1827,22.256710647169665,0.02347573072344928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,4520,12744.288999999999,22334.43152,23124.57325,30685.8898,30755.3867,42678.780660000004,4263,18,18705,,9355,19253,1733,22.797328582820324,0.22790697674418606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
723,5686,10392.8072,39693.00365,36014.3081,44719.9141,54269.352,25741.52069,2061,4,51567,16749.613,27521,16823,1879,28.262210198043753,0.039967421025074175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
724,4222,6140.5516,43178.98099,50883.85937,34296.4224,28155.9615,29591.43682,2698,16,80186,31758.162,21323,14964,866,66.00569082908665,0.03364677125682788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,4613,9030.4286,6773.156779999999,1664.1249699999998,44663.6045,34602.5617,31938.00194,4396,4,38632,,17264,13519,1678,10.743453202835202,0.11379167529509215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
726,7323,4051.8645,9877.36595,18112.394790000002,16512.3134,41505.053,20813.63305,3735,16,23769,23214.547000000002,28295,18067,1643,-0.048518316444639005,0.15713744793638773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
727,5934,5075.5171,37682.63252,14026.47201,27736.4391,61214.3887,30146.04663,2273,15,57462,30039.99,3385,14430,1336,438.2172557384383,0.03955657652013505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
728,4877,14453.5485,4536.858270000001,33525.65621,47821.7302,29299.0062,34810.18815,4156,16,50863,19795.461,21241,12317,1650,12.151470242530275,0.08170969073786447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,6121,16249.8758,2094.1381300000003,32153.419489999997,26763.9078,49059.4884,13720.42535,2518,13,26303,28388.166,6258,16195,1544,-3.990163068264815,0.09573052503516709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730,5253,8073.1371,15656.720809999999,16553.35935,69944.634,44811.3723,31828.5918,3833,17,60834,23196.097999999998,465,12479,1172,-12.856000626596607,0.06300752868461716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
731,5989,8656.0221,11594.41783,4724.100329999999,43601.0163,29508.1751,28303.40493,643,7,34391,16415.703,23841,25676,784,-35.92836785519753,0.018696752057224274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
732,4935,1854.1343,17063.67685,24001.851590000002,46842.4397,28998.7428,34652.56123,3021,9,43899,28592.261000000002,19121,16742,1506,-12.689972815186028,0.068817057336158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
733,6201,8156.1227,12891.53123,49518.145710000004,37534.6533,31100.9812,30384.412739999996,1845,11,51952,12417.827,23580,14694,1500,-48.79975337583314,0.03551355097012627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
734,6344,16621.0062,1258.8863099999999,6703.27361,41878.3538,31940.7307,49928.53015,1605,1,53737,27766.813,31970,19672,1534,39.831218256057035,0.029867688929415485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,6368,1245.4447,9431.10595,29093.320880000003,15838.6097,42593.8476,22052.47356,3703,15,53833,,11404,11368,2029,26.80725382606061,0.06878680363345903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
736,7267,9266.1284,17716.26723,14454.59419,35500.9478,18037.4278,40764.4469,4192,1,39276,,28642,23250,1463,8.181906434186617,0.10673184642020572,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
737,5486,9886.3976,23647.78015,49198.245160000006,39192.677,33037.3537,10346.519240000001,3337,15,67986,20954.449,27852,15783,1153,-8.38114826630038,0.04908363486600183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
738,7652,12998.2325,35412.595539999995,54481.936389999995,43951.6358,43792.9117,28827.95997,3587,4,55443,33951.513,13834,5315,1597,15.576602104468362,0.06469707627653626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
739,5184,3929.2794,28527.561980000002,49907.26458,43509.0375,40082.691,7590.880270000001,2630,8,60998,13662.58,1036,17573,1227,-53.5754666768489,0.043116167743204696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
740,6456,12778.8509,37338.56873,14038.06577,54792.1316,31434.1726,45610.121060000005,1387,9,65531,31714.59,22480,12190,1256,20.851066190906803,0.021165555233400985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
741,4034,18330.1762,4259.17819,36406.29758,54943.2217,46163.0497,29286.49461,4088,6,56885,23023.603,7495,12246,1428,-44.38330508679307,0.071864287597785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
742,4643,18597.9915,38978.16205,20002.40705,48461.4751,48439.1722,21408.81911,2533,12,56566,30619.36,17550,3460,1107,-9.595164288753358,0.04477954955273486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
743,4593,10525.1218,36480.64834,43624.82473,40055.2732,14051.9884,15790.997169999999,3551,6,54373,18078.088,4606,6976,1256,-41.84822256543203,0.06530814926526034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,4174,11733.4445,24844.734940000002,17030.09462,52078.805,50781.1923,42103.22903,2117,12,44353,37687.341,12596,9881,1487,23.384914827122184,0.04773070592744572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
745,3706,9292.3007,12689.076790000001,17968.36311,53224.8598,35287.72,30183.95401,993,5,42649,24743.397999999997,32407,18962,1612,9.093776847393801,0.023283078149546298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,7834,8446.4583,37125.47142,13024.695459999999,36635.7198,52505.759000000005,41197.7806,884,6,54476,21331.713,32899,13680,1145,2.994875858558003,0.016227329466186945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,6539,18413.9876,37197.484619999996,53967.28885,50951.4619,34218.6844,19163.14246,1346,13,43326,30275.527000000002,32203,16900,1725,42.10802916331407,0.03106679591930942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
748,6030,16705.9646,40655.999260000004,14376.85194,39383.1795,50466.26,26197.73904,3232,15,51706,37678.914,14396,16189,1563,36.029171248339615,0.06250725254322516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,5036,4141.4654,4399.94631,12494.29455,51193.955,58808.6459,27922.277360000004,3211,11,32549,31165.435,22559,17991,1886,-17.656126020654945,0.09865126424774955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,3466,18629.0508,31582.04823,36167.03991,42761.9073,51078.5945,29690.779889999998,851,2,66634,25347.248,8459,13783,973,-133.85574475609405,0.012771257916379026,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
751,5629,4597.722,20126.689140000002,41825.2652,25223.8034,27534.9007,56928.20413,2364,10,38377,14230.407,10159,7374,1365,-24.52943121135964,0.0615993954712458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
752,4202,16895.4973,12507.23926,43258.59945,38802.5801,41845.9408,15591.869009999999,1745,15,28753,,23433,7002,1226,-22.4585964828802,0.060689319375369526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
753,6590,6644.9692,1831.36308,29499.481910000002,42304.8136,33480.8741,17422.02841,4257,11,51141,28287.231,8885,20054,1320,-16.575043250901576,0.08324045286560686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,4754,18406.8227,12362.28435,18629.82679,52503.7536,39550.7133,18517.30242,3738,4,60442,,15548,11249,1123,9.160441036936364,0.061844412825518676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,5503,5756.0133,22564.02723,11995.52026,64733.9392,59392.1374,52454.206589999994,576,13,47233,28888.168999999998,589,11153,1082,-19.027933736668604,0.012194863760506425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,4519,16705.5098,2759.4009300000002,39513.81334,26140.9654,44120.9257,28985.59005,2596,15,75003,25211.245,23340,19240,994,-1.1663573445871545,0.03461194885537912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
757,4292,7037.6108,6087.20638,20920.08469,41233.4981,22604.8269,30276.671980000003,2700,3,40716,13869.753,18010,15223,1681,-138.63320181493236,0.06631299734748011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
758,7992,12680.2374,37463.67228,10289.96165,34030.1523,47908.3542,23387.376269999997,4052,8,57991,23880.859,26112,11249,1097,-10.157925298112245,0.06987291131382456,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
759,7753,14329.4778,12450.15196,52567.15724,48389.648,21345.8613,27029.92438,3584,3,30446,21345.985,31693,17135,1468,26.97689485677475,0.11771661301977271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
760,4904,18117.0277,14783.22445,46038.74343,29095.5044,9317.8483,20852.16364,4195,12,55431,,11848,2203,941,-38.91817358591615,0.075679673828724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
761,5375,16127.1304,39779.509360000004,30899.728839999996,55615.9221,20853.1162,32112.6292,1276,0,29414,11482.995,13078,19708,948,-69.69248054874886,0.04338070306656694,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
762,5199,5258.0256,37960.32359,59441.38183,44637.0477,44259.6969,18734.23339,3485,14,49422,27212.636000000002,22386,15848,1161,-16.23508776574618,0.07051515519404314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
763,6295,17469.6303,38431.04588,1233.10954,43092.5859,34304.7956,32612.566410000003,3476,2,62168,26600.217,17895,24627,1599,59.79058518434004,0.05591300990863467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
764,6620,2879.0677,18161.92653,32112.914719999997,57169.153,37675.5989,40962.25907,443,10,34412,29694.975,30981,11640,1073,-29.122883193438106,0.012873416250145299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765,4364,8040.1652,42537.6828,1397.20625,51899.8725,8643.4605,48819.80665,3331,15,53509,30195.717,1319,15079,1904,33.14943511144059,0.06225121007680951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
766,1878,4161.1842,43901.93874,42934.653269999995,41627.0305,40144.976,24700.19022,4580,3,53379,33639.597,26885,14275,1454,21.125083228133523,0.08580153243785009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,5222,14974.6088,1046.77691,17098.62979,31177.0862,25345.1569,28182.487310000004,2192,9,41102,27550.621,31342,21604,1025,15.303109221279998,0.05333073816359301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
768,5883,11059.105,24642.535819999997,32228.316730000002,30070.2324,29099.9439,18716.562869999998,2358,18,81780,33141.931000000004,31201,18985,1288,43.31737003799932,0.028833455612619224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,5502,6648.1319,6126.6774,47433.1743,28358.0121,47517.6296,30048.565260000003,1156,10,29161,40297.678,9905,15020,1324,469.9794105235982,0.0396419875861596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
770,7917,3076.8977,30278.12185,1318.2501,32706.6636,58565.2899,33488.62025,2762,10,46425,25944.866,18210,21737,1745,42.182235951700314,0.059493807215939686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,5440,5389.6162,8282.55191,50462.10667,27847.3155,37001.9846,41268.914260000005,842,2,30021,30428.134,2041,17916,1126,-12.375441134212492,0.028047033743046533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
772,6301,13132.2624,3640.8181700000005,6700.45536,55135.7668,33052.4086,16585.607480000002,3478,1,50160,21853.425,7889,4010,1343,-45.3045576294169,0.06933811802232855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
773,4993,10345.5831,36674.8426,21574.840180000003,60174.6779,39474.9303,38387.73908,3680,15,63536,19071.878,13027,4781,1253,-12.127740724841221,0.05791991941576429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
774,5956,15716.3961,5918.5396,26922.87508,40534.802,34995.5121,32886.200469999996,3251,19,64759,31119.536,34233,17741,1305,42.576644939314754,0.050201516391544035,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
775,4647,7824.286,22434.41922,1233.9257300000002,47854.5268,32779.8711,38717.84235,495,12,7275,32895.539,21252,14462,1220,-23.935175983801827,0.06804123711340206,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
776,2890,6547.1312,11032.08919,50917.33501,22495.5878,45162.1805,51280.99069,3297,5,83001,15769.256000000001,21497,18582,1185,32.4166824211312,0.03972241298297611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
777,7040,11845.878999999999,28863.20508,58796.318739999995,37471.3692,37177.8212,10924.488220000001,1234,3,51686,30653.551,12448,22559,1364,17.158189837129555,0.02387493712030337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
778,4881,13104.2272,20144.607219999998,39492.04991,28797.195,36491.8651,27523.180160000004,581,11,35245,35761.26,10285,5371,1642,7.51918482620509,0.016484607745779544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
779,4146,7169.7919,29891.13784,9198.81711,37973.536,29443.4834,21284.767780000002,804,1,27235,25368.691000000003,9703,13816,1524,-27.991157842950702,0.02952083715806866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
780,4900,18289.2771,17926.40361,56208.820629999995,59478.4934,47052.0579,19094.4254,4776,19,48374,,8381,13724,964,-5.785503418951013,0.09873072311572333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
781,6810,11850.3062,40533.41691,55614.71486,27463.0007,18837.5762,35442.717169999996,514,1,16274,24390.718999999997,11967,16822,1485,-18.80905353427041,0.031584121912252676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
782,3636,5230.1757,11508.42952,9961.32246,32963.2637,27384.2256,26901.840710000004,1160,19,39549,32091.62,15786,13085,1543,10.878004537046866,0.029330703684037524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
783,1015,7080.8811,43606.263889999995,24928.21894,37942.8323,42299.9146,31772.45105,3881,12,44876,22401.88,28626,13643,1028,-8.281721197352036,0.08648275247348249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,6660,13492.9694,26927.202680000002,40980.59321,57162.8304,31875.7507,39467.01693,3772,14,48739,21642.8,30185,12094,995,-10.004406398763203,0.0773918217443936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
785,8284,14384.4573,9879.009829999999,58486.84284,47592.6373,25126.5851,27772.41986,4750,2,60518,32854.752,5682,18431,1265,35.053144390946805,0.07848904458177733,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
786,6684,13880.7479,20617.03081,61045.64286,56827.9868,53530.0051,32187.645630000003,3820,6,29551,22559.796000000002,22269,8504,910,-20.892816281352967,0.12926804507461676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,2452,1824.1004,37405.07602,55171.71079,19757.8544,58246.5562,30266.136660000004,3051,3,57020,26453.982999999997,17927,14293,1605,245.88925271282415,0.05350754121360926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
788,4948,8850.4647,10852.00602,55730.7621,40720.4312,57856.7447,33136.251189999995,3082,17,44366,34727.856,1765,22698,1685,52.16164721049871,0.0694676103322364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
789,3610,3544.7164,37145.17618,1531.34751,48945.1349,26111.4636,22256.96978,4828,16,51820,19063.134,1777,14565,1591,-14.548573624368322,0.09316866074874566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
790,8119,3911.6033,29758.983439999996,16929.072180000003,49675.6731,27831.0726,25449.1572,1017,7,33502,,5200,10511,1730,-26.392070794350484,0.030356396633036832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
791,5600,1591.2099,31213.525530000003,4008.0354399999997,42712.4477,35739.8382,38528.53551,438,5,48359,18922.449,5099,16906,1199,-19.119234124659574,0.009057259248536984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
792,2106,11877.8971,23717.77528,5704.73271,46232.7633,37080.4439,28224.8862,4317,2,51980,24701.379,33640,13522,1579,28.287005563020237,0.0830511735282801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,4983,16633.6248,26133.99441,1019.8612300000001,48413.25,45384.7874,33993.75142,3960,18,33950,19140.385,24586,16483,1192,9.025549372447461,0.11664212076583211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
794,4332,18107.563000000002,11988.88111,26190.58653,63658.579000000005,30109.6284,19908.715490000002,3708,9,25883,20932.896,34287,18124,1281,-13.959230166696017,0.1432600548622648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
795,5020,10474.7213,37753.561460000004,34865.85159,23290.877999999997,30846.597,34051.37304,2704,0,46201,8919.25,4305,19355,1500,-19.3280253027105,0.05852687171273349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
796,8076,2394.7452,30053.47335,54155.033970000004,31870.0121,197.0,27241.4341,4701,15,33536,26116.937,33269,14701,1686,44.65485628925435,0.14017771946564886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,6836,7934.9853,15659.7502,54531.834460000005,49860.3972,50101.393,40833.35828,2361,14,69266,28171.412999999997,9297,7552,1300,5.848764269305159,0.03408598735310253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
798,5830,14011.6489,12860.11212,52200.691530000004,43816.8477,35901.6445,26232.5334,525,14,71197,25732.967,17017,16004,837,-10.373969246730622,0.0073739062039130865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,6635,12041.1032,35459.57227,842.12771,29862.8157,24956.0851,23359.178340000002,3703,0,52923,24522.187,5094,14886,627,-44.06571813310098,0.06996957844415472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
800,5114,7108.079000000001,4045.87425,41671.49839,35977.0894,57180.8949,33704.279389999996,3733,6,44742,18840.807,5325,14448,1397,-10.290793824830416,0.08343390997273256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
801,4211,13469.6063,19443.73648,43185.76934,49972.2551,45366.763,35150.232710000004,2290,12,26358,21943.968999999997,15981,13089,799,-38.10998371025784,0.08688064344790955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802,6209,2511.4211,43427.149789999996,21025.03474,47405.5063,36409.1958,21254.35015,2872,16,60257,26100.462000000003,20456,18485,1318,-1.0457980924853711,0.047662512239241915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
803,5759,8437.4814,26294.63418,48129.4791,38434.2339,55173.6648,17737.68375,1246,10,37612,28254.752999999997,22486,10531,1378,-19.333416762758123,0.03312772519408699,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,3307,5639.5565,28263.5874,43661.654780000004,25258.24,26995.0117,24619.414719999997,1333,7,47346,23720.642999999996,24697,18093,1360,-4.548058564897534,0.028154437544882355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
805,4671,18559.359,23838.82071,42919.89693,44413.6799,29815.7688,24748.6754,1527,5,63366,33349.221,12776,10910,2021,69.77384506283985,0.024098096771139096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
